,0
539,CON-039
870,CON-048
480,CON-022
389,CON-039
254,CON-058
990,CON-026
276,CON-009
862,CON-069
335,CON-054
49,CON-054
473,CON-061
146,CON-026
1032,CON-047
364,CON-029
1035,CON-044
137,CON-007
106,CON-008
6,CON-013
638,CON-026
527,CON-035
747,CON-004
501,CON-054
636,CON-048
534,CON-001
459,CON-058
122,CON-023
111,CON-066
688,CON-002
627,CON-065
396,CON-066
970,CON-063
764,CON-024
792,CON-045
525,CON-035
428,CON-002
288,CON-064
79,CON-036
767,CON-057
685,CON-045
653,CON-029
928,CON-066
736,CON-038
91,CON-033
103,CON-042
95,CON-013
614,CON-006
571,CON-015
41,CON-014
481,CON-020
1061,CON-013
759,CON-028
34,CON-007
679,CON-054
35,CON-002
153,CON-034
943,CON-045
323,CON-051
781,CON-031
864,CON-035
868,CON-037
17,CON-023
754,CON-039
391,CON-069
253,CON-024
