,0
2,CON-030
937,CON-037
57,CON-046
528,CON-016
651,CON-065
45,CON-028
210,CON-046
708,CON-003
643,CON-053
316,CON-041
223,CON-005
65,CON-031
478,CON-042
132,CON-030
100,CON-014
912,CON-003
154,CON-006
741,CON-012
10,CON-024
977,CON-048
547,CON-057
888,CON-025
263,CON-057
537,CON-051
618,CON-065
269,CON-069
392,CON-059
400,CON-008
136,CON-006
335,CON-001
1060,CON-042
757,CON-030
769,CON-042
296,CON-046
594,CON-053
816,CON-030
554,CON-001
479,CON-005
817,CON-014
644,CON-004
810,CON-021
448,CON-034
418,CON-030
364,CON-048
894,CON-067
851,CON-047
123,CON-002
367,CON-059
