,0
937,CON-038
528,CON-036
651,CON-025
708,CON-017
643,CON-019
316,CON-008
223,CON-031
65,CON-003
132,CON-051
154,CON-056
741,CON-035
10,CON-057
977,CON-061
547,CON-018
888,CON-058
263,CON-018
537,CON-034
618,CON-025
269,CON-009
392,CON-050
400,CON-027
136,CON-056
335,CON-022
1060,CON-004
757,CON-051
769,CON-004
296,CON-014
594,CON-019
816,CON-051
554,CON-022
479,CON-031
817,CON-007
644,CON-015
810,CON-026
448,CON-028
418,CON-051
364,CON-061
894,CON-021
851,CON-041
123,CON-064
367,CON-050
1065,CON-039
972,CON-034
879,CON-055
119,CON-041
366,CON-011
709,CON-055
599,CON-018
783,CON-016
1062,CON-028
583,CON-055
561,CON-043
322,CON-047
1032,CON-024
171,CON-020
846,CON-031
327,CON-004
577,CON-011
284,CON-001
895,CON-015
859,CON-035
919,CON-058
72,CON-059
609,CON-067
648,CON-026
899,CON-031
1026,CON-049
491,CON-032
202,CON-022
913,CON-034
640,CON-055
622,CON-036
692,CON-067
942,CON-050
845,CON-035
513,CON-064
974,CON-064
329,CON-058
350,CON-034
259,CON-035
62,CON-011
521,CON-003
40,CON-038
527,CON-046
424,CON-054
114,CON-066
365,CON-006
55,CON-013
978,CON-041
808,CON-053
221,CON-049
601,CON-025
92,CON-044
125,CON-037
770,CON-045
300,CON-065
482,CON-057
39,CON-002
947,CON-004
105,CON-011
128,CON-018
250,CON-051
669,CON-027
624,CON-053
596,CON-051
24,CON-069
686,CON-036
900,CON-045
405,CON-042
44,CON-058
30,CON-021
606,CON-057
438,CON-067
642,CON-036
60,CON-035
77,CON-018
17,CON-065
776,CON-059
240,CON-026
54,CON-024
749,CON-048
68,CON-050
345,CON-008
354,CON-026
472,CON-003
32,CON-033
649,CON-015
614,CON-024
