,0
937,CON-048
528,CON-031
708,CON-050
316,CON-033
223,CON-015
65,CON-005
132,CON-043
100,CON-008
912,CON-050
154,CON-020
741,CON-066
547,CON-041
263,CON-041
537,CON-044
618,CON-052
269,CON-064
392,CON-060
400,CON-063
136,CON-020
335,CON-056
1060,CON-019
757,CON-043
769,CON-019
296,CON-037
594,CON-007
816,CON-043
554,CON-056
479,CON-015
817,CON-008
644,CON-014
810,CON-038
448,CON-012
418,CON-043
364,CON-018
894,CON-068
851,CON-049
123,CON-003
367,CON-060
1065,CON-021
972,CON-044
879,CON-045
119,CON-049
366,CON-058
709,CON-045
599,CON-041
783,CON-026
1062,CON-012
583,CON-045
561,CON-035
322,CON-010
1032,CON-039
171,CON-001
846,CON-015
327,CON-019
577,CON-058
284,CON-051
895,CON-014
859,CON-066
919,CON-006
72,CON-059
609,CON-004
648,CON-038
899,CON-015
491,CON-029
202,CON-056
640,CON-045
622,CON-031
265,CON-053
692,CON-004
942,CON-060
845,CON-066
513,CON-003
974,CON-003
329,CON-006
350,CON-044
259,CON-066
62,CON-058
521,CON-005
40,CON-048
527,CON-042
424,CON-032
114,CON-030
365,CON-025
55,CON-023
978,CON-049
808,CON-054
221,CON-016
16,CON-038
601,CON-052
92,CON-047
363,CON-013
125,CON-036
770,CON-017
832,CON-022
553,CON-052
273,CON-015
300,CON-057
482,CON-034
39,CON-061
947,CON-019
105,CON-058
18,CON-030
128,CON-041
434,CON-047
250,CON-043
669,CON-063
624,CON-054
596,CON-043
24,CON-069
568,CON-002
900,CON-017
405,CON-013
44,CON-006
30,CON-068
606,CON-034
642,CON-031
60,CON-066
966,CON-037
317,CON-027
77,CON-041
17,CON-057
776,CON-059
240,CON-038
54,CON-039
355,CON-056
749,CON-009
68,CON-060
345,CON-033
354,CON-038
792,CON-063
472,CON-005
1006,CON-061
47,CON-020
614,CON-039
897,CON-003
813,CON-036
922,CON-059
393,CON-025
863,CON-050
996,CON-003
703,CON-042
1041,CON-022
751,CON-003
719,CON-018
1055,CON-029
700,CON-033
156,CON-063
762,CON-027
598,CON-001
436,CON-036
677,CON-033
698,CON-067
220,CON-044
395,CON-035
166,CON-037
385,CON-059
1007,CON-006
717,CON-049
473,CON-036
984,CON-038
587,CON-030
971,CON-053
27,CON-015
82,CON-054
782,CON-058
312,CON-068
1053,CON-067
469,CON-010
728,CON-068
620,CON-044
536,CON-061
1046,CON-061
882,CON-019
676,CON-006
99,CON-057
890,CON-046
662,CON-053
341,CON-047
716,CON-021
146,CON-066
652,CON-036
736,CON-037
474,CON-048
647,CON-007
374,CON-029
490,CON-065
903,CON-056
177,CON-008
563,CON-038
705,CON-009
435,CON-030
891,CON-058
297,CON-058
973,CON-001
838,CON-044
878,CON-026
112,CON-028
833,CON-055
1056,CON-037
758,CON-066
287,CON-023
752,CON-047
690,CON-068
134,CON-030
689,CON-051
988,CON-058
936,CON-065
209,CON-006
701,CON-013
597,CON-015
539,CON-026
25,CON-052
101,CON-020
653,CON-030
4,CON-051
946,CON-032
41,CON-018
452,CON-020
108,CON-043
80,CON-050
501,CON-044
3,CON-065
867,CON-009
960,CON-061
158,CON-055
1042,CON-054
344,CON-035
152,CON-036
793,CON-066
91,CON-050
668,CON-037
203,CON-012
907,CON-004
526,CON-017
836,CON-017
839,CON-055
37,CON-041
88,CON-019
658,CON-007
629,CON-009
586,CON-008
135,CON-054
959,CON-015
268,CON-059
391,CON-014
581,CON-022
342,CON-065
386,CON-042
205,CON-009
477,CON-035
34,CON-024
199,CON-044
14,CON-004
21,CON-002
646,CON-050
824,CON-042
929,CON-013
831,CON-033
853,CON-064
931,CON-035
90,CON-036
630,CON-039
884,CON-052
1020,CON-025
304,CON-065
6,CON-001
102,CON-014
1025,CON-067
189,CON-028
299,CON-063
511,CON-052
825,CON-022
1040,CON-021
954,CON-043
357,CON-053
11,CON-029
723,CON-053
201,CON-013
184,CON-002
340,CON-034
791,CON-011
881,CON-002
70,CON-056
827,CON-018
182,CON-057
530,CON-068
476,CON-026
1016,CON-027
441,CON-058
460,CON-036
872,CON-057
445,CON-067
20,CON-067
1021,CON-035
889,CON-053
271,CON-002
835,CON-020
409,CON-055
865,CON-060
305,CON-025
