,0
937,1.0
528,1.0
708,1.0
316,1.0
223,1.0
65,1.0
132,1.0
100,0.0
912,0.0
154,1.0
741,1.0
547,1.0
263,1.0
537,1.0
618,0.0
269,0.0
392,1.0
400,0.0
136,0.0
335,1.0
1060,1.0
757,1.0
769,0.0
296,0.0
594,1.0
816,0.0
554,1.0
479,1.0
817,1.0
644,0.0
810,1.0
448,0.0
418,0.0
364,0.0
894,1.0
851,1.0
123,1.0
367,0.0
1065,0.0
972,0.0
879,1.0
119,1.0
366,1.0
709,0.0
599,1.0
783,0.0
1062,0.0
583,1.0
561,0.0
322,0.0
1032,1.0
171,1.0
846,0.0
327,0.0
577,1.0
284,1.0
895,1.0
859,0.0
919,1.0
72,1.0
609,0.0
648,0.0
899,0.0
491,0.0
202,0.0
640,1.0
622,0.0
265,0.0
692,1.0
942,1.0
845,1.0
513,1.0
974,1.0
329,1.0
350,1.0
259,1.0
62,1.0
521,1.0
40,0.0
527,1.0
424,0.0
114,0.0
365,0.0
55,0.0
978,0.0
808,0.0
221,0.0
16,0.0
601,0.0
92,1.0
363,0.0
125,1.0
770,1.0
832,0.0
553,0.0
273,0.0
300,1.0
482,1.0
39,0.0
947,1.0
105,0.0
18,0.0
128,1.0
434,0.0
250,1.0
669,1.0
624,0.0
596,0.0
24,1.0
568,0.0
900,0.0
405,1.0
44,1.0
30,0.0
606,0.0
642,1.0
60,0.0
966,0.0
317,0.0
77,1.0
17,0.0
776,1.0
240,1.0
54,0.0
355,0.0
749,1.0
68,0.0
345,0.0
354,1.0
792,1.0
472,0.0
1006,1.0
47,1.0
614,0.0
897,0.0
813,0.0
922,1.0
393,1.0
863,0.0
996,1.0
703,1.0
1041,1.0
751,1.0
719,1.0
1055,1.0
700,1.0
156,1.0
762,1.0
598,1.0
436,1.0
677,0.0
698,1.0
220,0.0
395,1.0
166,1.0
385,1.0
1007,1.0
717,0.0
473,0.0
984,1.0
587,0.0
971,1.0
27,1.0
82,1.0
782,1.0
312,0.0
1053,1.0
469,1.0
728,0.0
620,1.0
536,1.0
1046,0.0
882,1.0
676,1.0
99,1.0
890,0.0
662,0.0
341,1.0
716,0.0
146,0.0
652,1.0
736,1.0
474,1.0
647,0.0
374,1.0
490,1.0
903,1.0
177,0.0
563,0.0
705,1.0
435,1.0
891,0.0
297,0.0
973,0.0
838,0.0
878,0.0
112,1.0
833,0.0
1056,1.0
758,0.0
287,0.0
752,1.0
690,1.0
134,0.0
689,0.0
988,1.0
936,1.0
209,0.0
701,1.0
597,1.0
539,0.0
25,1.0
101,1.0
653,0.0
4,1.0
946,1.0
41,1.0
452,0.0
108,0.0
80,0.0
501,1.0
3,1.0
867,1.0
960,0.0
158,0.0
1042,0.0
344,0.0
152,1.0
793,0.0
91,0.0
668,0.0
203,0.0
907,1.0
526,1.0
836,1.0
839,0.0
37,0.0
88,0.0
658,0.0
629,1.0
586,1.0
135,0.0
959,0.0
268,1.0
391,0.0
581,1.0
342,1.0
386,0.0
205,0.0
477,0.0
34,1.0
199,1.0
14,0.0
21,1.0
646,0.0
824,1.0
929,1.0
831,0.0
853,0.0
931,0.0
90,0.0
630,1.0
884,0.0
1020,1.0
304,1.0
6,1.0
102,0.0
1025,0.0
189,0.0
299,1.0
511,1.0
825,0.0
1040,0.0
954,1.0
357,0.0
11,0.0
723,0.0
201,1.0
184,1.0
340,1.0
791,1.0
881,0.0
70,1.0
827,0.0
182,0.0
530,0.0
476,0.0
1016,0.0
441,0.0
460,0.0
872,0.0
445,0.0
20,0.0
1021,0.0
889,0.0
271,0.0
835,0.0
409,0.0
865,0.0
305,0.0
