,0
0,CON-024
1,CON-042
2,CON-031
3,CON-019
4,CON-055
5,CON-033
6,CON-007
7,CON-069
8,CON-058
9,CON-064
10,CON-037
11,CON-004
12,CON-001
13,CON-006
14,CON-011
15,CON-030
16,CON-034
17,CON-029
18,CON-026
19,CON-022
20,CON-025
21,CON-063
22,CON-005
23,CON-010
24,CON-003
25,CON-013
26,CON-039
27,CON-053
28,CON-046
29,CON-021
30,CON-057
31,CON-014
32,CON-023
33,CON-035
34,CON-032
35,CON-020
36,CON-054
37,CON-048
38,CON-018
39,CON-061
40,CON-056
41,CON-049
42,CON-002
43,CON-012
44,CON-066
45,CON-009
46,CON-008
47,CON-043
48,CON-052
49,CON-028
50,CON-016
51,CON-067
52,CON-068
53,CON-050
54,CON-060
55,CON-027
56,CON-045
57,CON-041
58,CON-017
59,CON-036
60,CON-038
61,CON-065
62,CON-051
63,CON-047
64,CON-044
65,CON-015
66,CON-059
67,CON-019
68,CON-066
69,CON-069
70,CON-027
71,CON-055
72,CON-069
73,CON-065
74,CON-039
75,CON-047
76,CON-013
77,CON-036
78,CON-032
79,CON-048
80,CON-066
81,CON-052
82,CON-055
83,CON-041
85,CON-069
86,CON-047
87,CON-032
88,CON-004
89,CON-013
90,CON-010
91,CON-068
92,CON-002
94,CON-021
95,CON-011
96,CON-043
97,CON-006
98,CON-030
99,CON-060
100,CON-066
101,CON-012
102,CON-012
103,CON-042
104,CON-059
106,CON-028
107,CON-046
108,CON-039
109,CON-037
110,CON-027
111,CON-056
112,CON-052
113,CON-064
114,CON-030
115,CON-005
116,CON-006
117,CON-018
118,CON-021
119,CON-018
121,CON-052
122,CON-051
123,CON-030
124,CON-012
125,CON-035
126,CON-042
127,CON-019
128,CON-054
129,CON-053
130,CON-019
131,CON-058
132,CON-063
133,CON-001
134,CON-050
135,CON-061
137,CON-049
138,CON-057
139,CON-004
140,CON-035
141,CON-003
142,CON-005
143,CON-010
144,CON-047
145,CON-016
146,CON-005
147,CON-048
148,CON-030
149,CON-010
150,CON-046
151,CON-055
152,CON-052
153,CON-025
155,CON-022
156,CON-033
157,CON-037
158,CON-038
159,CON-021
