,0
37,CON-016
773,CON-041
311,CON-064
700,CON-025
938,CON-029
286,CON-012
142,CON-014
546,CON-019
840,CON-044
917,CON-051
680,CON-015
785,CON-020
726,CON-050
436,CON-009
71,CON-010
223,CON-021
67,CON-020
243,CON-037
913,CON-026
206,CON-055
679,CON-063
398,CON-045
201,CON-028
102,CON-032
721,CON-067
691,CON-045
234,CON-052
215,CON-023
797,CON-036
489,CON-068
152,CON-065
20,CON-052
956,CON-029
580,CON-050
687,CON-054
731,CON-019
997,CON-024
875,CON-022
587,CON-055
625,CON-068
391,CON-045
633,CON-058
944,CON-025
847,CON-029
973,CON-065
15,CON-021
807,CON-069
470,CON-053
349,CON-061
928,CON-003
1050,CON-044
576,CON-051
557,CON-037
171,CON-018
920,CON-020
190,CON-063
988,CON-008
104,CON-049
613,CON-063
193,CON-069
68,CON-049
653,CON-053
583,CON-021
358,CON-044
340,CON-009
294,CON-005
304,CON-044
264,CON-019
968,CON-063
248,CON-024
539,CON-023
762,CON-006
993,CON-035
242,CON-012
660,CON-053
774,CON-059
244,CON-056
887,CON-039
433,CON-028
850,CON-065
966,CON-012
637,CON-033
208,CON-036
65,CON-038
187,CON-012
295,CON-053
885,CON-063
790,CON-006
491,CON-006
164,CON-006
761,CON-067
939,CON-042
879,CON-056
550,CON-050
694,CON-049
271,CON-056
1014,CON-058
419,CON-061
591,CON-048
889,CON-020
458,CON-065
451,CON-067
554,CON-024
535,CON-013
780,CON-002
743,CON-057
7,CON-032
972,CON-003
616,CON-054
202,CON-025
735,CON-039
728,CON-056
493,CON-030
706,CON-014
281,CON-049
945,CON-069
448,CON-036
309,CON-018
882,CON-047
869,CON-065
866,CON-021
650,CON-057
926,CON-024
693,CON-058
91,CON-038
146,CON-046
443,CON-043
327,CON-007
781,CON-049
510,CON-033
70,CON-021
397,CON-007
330,CON-046
421,CON-012
482,CON-067
384,CON-010
883,CON-068
904,CON-030
652,CON-030
990,CON-032
439,CON-003
401,CON-023
307,CON-025
74,CON-058
237,CON-060
516,CON-054
352,CON-028
85,CON-003
509,CON-017
738,CON-003
300,CON-055
219,CON-030
147,CON-010
263,CON-013
986,CON-016
376,CON-050
611,CON-020
410,CON-042
568,CON-012
884,CON-028
492,CON-016
1,CON-017
191,CON-065
112,CON-037
166,CON-068
999,CON-002
865,CON-010
456,CON-012
414,CON-027
960,CON-056
179,CON-019
133,CON-043
856,CON-058
851,CON-050
831,CON-044
176,CON-008
513,CON-039
478,CON-052
612,CON-011
77,CON-008
610,CON-059
895,CON-043
864,CON-061
991,CON-046
654,CON-047
863,CON-038
183,CON-002
872,CON-006
720,CON-035
1015,CON-045
209,CON-001
565,CON-052
329,CON-001
586,CON-021
558,CON-055
954,CON-027
422,CON-004
750,CON-050
326,CON-066
158,CON-015
888,CON-068
288,CON-063
873,CON-039
936,CON-042
396,CON-048
93,CON-055
1020,CON-063
479,CON-037
995,CON-068
386,CON-025
1037,CON-027
336,CON-019
62,CON-008
18,CON-024
1041,CON-024
1047,CON-022
798,CON-042
793,CON-045
367,CON-055
656,CON-009
718,CON-021
22,CON-026
702,CON-008
751,CON-059
541,CON-001
197,CON-033
247,CON-026
444,CON-031
787,CON-019
744,CON-025
575,CON-020
1007,CON-066
333,CON-064
238,CON-048
253,CON-045
520,CON-007
716,CON-007
110,CON-037
957,CON-049
467,CON-044
465,CON-020
763,CON-007
462,CON-018
363,CON-039
502,CON-063
80,CON-066
740,CON-065
1044,CON-019
1009,CON-063
30,CON-050
10,CON-064
949,CON-010
556,CON-041
848,CON-061
366,CON-067
801,CON-037
270,CON-034
335,CON-069
526,CON-023
4,CON-029
756,CON-024
120,CON-003
214,CON-041
736,CON-022
746,CON-038
211,CON-047
806,CON-007
981,CON-005
123,CON-037
185,CON-031
290,CON-046
919,CON-042
13,CON-019
261,CON-048
365,CON-016
1004,CON-060
406,CON-020
573,CON-025
602,CON-016
681,CON-066
134,CON-004
92,CON-051
131,CON-026
1027,CON-023
170,CON-066
114,CON-060
747,CON-023
916,CON-023
925,CON-030
480,CON-050
765,CON-026
775,CON-016
608,CON-055
880,CON-025
659,CON-066
857,CON-025
111,CON-058
1011,CON-041
833,CON-050
563,CON-048
