,0
22,CON-064
969,CON-047
423,CON-055
465,CON-026
784,CON-069
276,CON-022
1056,CON-053
279,CON-041
272,CON-027
55,CON-032
958,CON-047
870,CON-068
43,CON-067
572,CON-064
214,CON-023
218,CON-069
309,CON-019
555,CON-061
156,CON-057
456,CON-006
712,CON-061
857,CON-058
955,CON-031
360,CON-013
461,CON-011
523,CON-054
80,CON-057
884,CON-054
326,CON-012
17,CON-069
554,CON-004
11,CON-028
110,CON-049
289,CON-019
825,CON-035
516,CON-020
932,CON-022
770,CON-067
856,CON-048
761,CON-003
916,CON-018
56,CON-009
1061,CON-033
271,CON-067
947,CON-058
827,CON-021
655,CON-058
433,CON-010
867,CON-010
186,CON-016
365,CON-025
121,CON-002
177,CON-054
161,CON-034
526,CON-022
154,CON-068
408,CON-068
957,CON-064
418,CON-063
244,CON-035
191,CON-025
15,CON-011
489,CON-047
199,CON-065
694,CON-031
627,CON-043
167,CON-048
832,CON-027
413,CON-004
139,CON-049
424,CON-001
1014,CON-006
731,CON-009
727,CON-053
187,CON-060
1046,CON-018
33,CON-036
4,CON-007
1038,CON-032
913,CON-001
633,CON-039
883,CON-007
434,CON-018
190,CON-025
196,CON-051
390,CON-056
262,CON-013
614,CON-026
108,CON-031
112,CON-032
162,CON-039
986,CON-050
351,CON-068
575,CON-044
613,CON-054
645,CON-043
334,CON-064
427,CON-050
499,CON-056
216,CON-046
497,CON-017
378,CON-013
320,CON-012
717,CON-016
12,CON-054
690,CON-046
603,CON-036
40,CON-031
923,CON-028
100,CON-009
725,CON-006
209,CON-051
763,CON-061
2,CON-015
59,CON-056
1044,CON-069
740,CON-004
683,CON-044
500,CON-007
544,CON-007
145,CON-027
601,CON-035
518,CON-044
501,CON-067
888,CON-054
211,CON-043
713,CON-043
369,CON-006
693,CON-053
536,CON-036
254,CON-047
556,CON-019
467,CON-039
542,CON-047
617,CON-069
849,CON-021
590,CON-068
917,CON-042
169,CON-041
828,CON-024
316,CON-049
668,CON-059
141,CON-060
507,CON-059
510,CON-064
911,CON-042
1026,CON-055
382,CON-047
936,CON-022
734,CON-004
591,CON-044
206,CON-063
493,CON-048
335,CON-017
989,CON-050
660,CON-006
922,CON-037
257,CON-061
573,CON-023
871,CON-055
872,CON-008
397,CON-007
901,CON-068
808,CON-029
446,CON-004
470,CON-048
792,CON-010
983,CON-052
528,CON-016
245,CON-025
961,CON-007
237,CON-063
654,CON-069
398,CON-013
597,CON-037
305,CON-039
877,CON-052
823,CON-038
745,CON-033
612,CON-069
1062,CON-045
864,CON-056
158,CON-013
887,CON-011
822,CON-046
1000,CON-003
235,CON-065
400,CON-054
90,CON-037
159,CON-030
900,CON-030
817,CON-057
93,CON-055
472,CON-025
1042,CON-048
547,CON-023
561,CON-065
352,CON-050
479,CON-015
533,CON-036
564,CON-019
688,CON-048
974,CON-021
52,CON-046
204,CON-041
791,CON-006
781,CON-058
1058,CON-042
253,CON-038
592,CON-066
490,CON-052
466,CON-022
164,CON-001
377,CON-063
1009,CON-021
393,CON-061
620,CON-012
221,CON-050
659,CON-025
1029,CON-066
885,CON-009
13,CON-024
10,CON-008
142,CON-061
419,CON-035
380,CON-021
753,CON-021
471,CON-042
769,CON-015
94,CON-008
648,CON-001
431,CON-047
925,CON-069
741,CON-047
137,CON-019
1015,CON-018
32,CON-023
511,CON-034
757,CON-010
410,CON-048
381,CON-038
227,CON-045
429,CON-039
775,CON-037
385,CON-009
749,CON-007
981,CON-041
126,CON-047
119,CON-051
632,CON-058
25,CON-001
541,CON-037
639,CON-049
453,CON-021
935,CON-018
928,CON-014
549,CON-041
146,CON-032
197,CON-066
404,CON-043
942,CON-031
282,CON-025
308,CON-045
458,CON-002
109,CON-009
726,CON-044
125,CON-014
51,CON-041
956,CON-029
813,CON-063
422,CON-016
347,CON-068
106,CON-044
256,CON-008
912,CON-010
664,CON-061
293,CON-064
522,CON-006
929,CON-023
546,CON-065
863,CON-024
372,CON-023
296,CON-005
630,CON-054
851,CON-031
356,CON-046
371,CON-039
945,CON-001
796,CON-010
250,CON-015
669,CON-015
996,CON-009
1003,CON-067
420,CON-039
116,CON-014
845,CON-050
140,CON-020
810,CON-067
687,CON-029
667,CON-033
