,0
548,1.0
201,1.0
11,1.0
295,0.0
695,0.0
685,1.0
814,0.0
207,1.0
767,1.0
248,0.0
532,1.0
604,0.0
1044,1.0
1034,1.0
966,0.0
60,1.0
375,1.0
992,1.0
356,1.0
872,1.0
299,1.0
1012,1.0
634,1.0
785,1.0
1011,0.0
3,0.0
806,1.0
610,1.0
1007,0.0
802,0.0
305,0.0
165,1.0
651,0.0
368,1.0
904,0.0
533,0.0
351,1.0
874,1.0
384,1.0
501,1.0
451,1.0
922,1.0
726,0.0
969,0.0
72,1.0
867,0.0
1025,0.0
670,1.0
335,0.0
23,0.0
302,0.0
222,0.0
809,1.0
889,1.0
909,1.0
564,1.0
602,1.0
948,1.0
33,1.0
476,1.0
591,0.0
707,0.0
856,1.0
218,1.0
689,1.0
135,1.0
560,0.0
898,1.0
473,0.0
868,0.0
632,0.0
466,0.0
662,1.0
1037,1.0
28,0.0
474,1.0
920,0.0
272,1.0
172,1.0
886,1.0
1059,0.0
629,0.0
576,1.0
417,1.0
589,0.0
12,0.0
756,1.0
1001,0.0
853,0.0
204,0.0
330,1.0
626,1.0
138,1.0
1028,1.0
962,1.0
614,1.0
183,1.0
469,0.0
109,1.0
572,1.0
210,0.0
743,0.0
393,0.0
639,0.0
430,1.0
217,1.0
153,0.0
389,1.0
327,0.0
1036,0.0
378,0.0
654,0.0
1058,0.0
370,0.0
575,0.0
718,0.0
467,0.0
1033,0.0
99,0.0
990,0.0
420,0.0
259,0.0
676,0.0
659,0.0
601,0.0
464,0.0
618,0.0
107,0.0
