,0
811,1.0
969,1.0
694,1.0
803,1.0
440,1.0
528,1.0
545,1.0
483,0.0
939,0.0
189,0.0
476,1.0
800,0.0
861,0.0
58,1.0
259,0.0
737,1.0
644,0.0
884,0.0
731,0.0
88,1.0
812,0.0
615,0.0
690,0.0
1065,1.0
269,1.0
735,0.0
758,1.0
654,1.0
752,0.0
949,1.0
260,1.0
909,1.0
205,1.0
1011,0.0
637,1.0
379,0.0
902,1.0
810,1.0
711,1.0
463,1.0
886,0.0
185,1.0
84,1.0
609,0.0
28,1.0
164,0.0
27,0.0
48,1.0
251,1.0
330,1.0
868,0.0
162,0.0
409,0.0
61,0.0
851,0.0
662,1.0
371,1.0
106,0.0
840,0.0
342,0.0
310,0.0
256,0.0
82,0.0
950,0.0
