,0
0,CON-011
1,CON-030
2,CON-055
3,CON-048
4,CON-003
5,CON-031
6,CON-012
7,CON-027
8,CON-025
9,CON-024
10,CON-065
11,CON-022
12,CON-005
13,CON-044
14,CON-057
15,CON-050
16,CON-053
17,CON-045
18,CON-037
19,CON-026
20,CON-069
21,CON-049
22,CON-023
23,CON-028
24,CON-043
25,CON-056
26,CON-036
27,CON-016
28,CON-004
29,CON-051
30,CON-041
31,CON-021
32,CON-008
33,CON-010
34,CON-066
35,CON-020
36,CON-033
37,CON-001
38,CON-059
39,CON-047
40,CON-032
41,CON-054
42,CON-061
43,CON-052
44,CON-019
45,CON-042
46,CON-017
47,CON-063
48,CON-058
49,CON-009
50,CON-038
51,CON-029
52,CON-060
53,CON-006
54,CON-039
55,CON-067
56,CON-034
57,CON-035
58,CON-068
59,CON-018
60,CON-064
61,CON-002
62,CON-014
63,CON-015
64,CON-046
65,CON-013
66,CON-007
67,CON-011
68,CON-031
69,CON-042
70,CON-065
71,CON-058
72,CON-021
73,CON-024
74,CON-009
75,CON-033
77,CON-001
78,CON-045
79,CON-020
80,CON-035
81,CON-013
82,CON-048
83,CON-046
84,CON-009
85,CON-027
86,CON-033
87,CON-052
88,CON-043
89,CON-037
90,CON-069
91,CON-012
93,CON-019
94,CON-039
95,CON-024
96,CON-058
97,CON-061
98,CON-043
99,CON-052
100,CON-029
101,CON-039
103,CON-010
104,CON-015
105,CON-016
106,CON-019
107,CON-024
108,CON-003
109,CON-021
110,CON-067
111,CON-052
112,CON-054
113,CON-025
114,CON-001
115,CON-038
116,CON-049
117,CON-036
118,CON-048
119,CON-046
120,CON-046
121,CON-034
123,CON-019
124,CON-042
125,CON-024
126,CON-067
127,CON-012
128,CON-060
129,CON-005
130,CON-020
131,CON-041
132,CON-041
133,CON-068
134,CON-031
135,CON-017
136,CON-053
138,CON-008
139,CON-036
140,CON-030
141,CON-065
142,CON-048
143,CON-017
144,CON-054
145,CON-048
146,CON-053
147,CON-014
148,CON-015
149,CON-015
150,CON-061
151,CON-011
152,CON-018
153,CON-012
154,CON-069
156,CON-017
157,CON-019
158,CON-020
159,CON-011
160,CON-059
161,CON-018
162,CON-044
163,CON-006
164,CON-036
165,CON-032
166,CON-056
167,CON-049
168,CON-028
169,CON-048
170,CON-055
171,CON-046
172,CON-001
174,CON-048
175,CON-021
176,CON-031
177,CON-033
178,CON-056
179,CON-016
180,CON-055
181,CON-012
182,CON-022
183,CON-050
184,CON-053
185,CON-050
186,CON-041
187,CON-030
189,CON-066
190,CON-061
191,CON-048
192,CON-012
193,CON-027
194,CON-017
195,CON-018
196,CON-021
197,CON-004
198,CON-035
199,CON-012
200,CON-054
201,CON-035
203,CON-030
204,CON-021
205,CON-001
206,CON-010
207,CON-028
208,CON-063
209,CON-018
210,CON-056
211,CON-046
212,CON-059
213,CON-007
215,CON-043
216,CON-057
217,CON-054
218,CON-021
219,CON-014
220,CON-042
221,CON-052
222,CON-029
223,CON-009
224,CON-067
225,CON-067
226,CON-049
227,CON-032
228,CON-036
230,CON-031
231,CON-059
232,CON-013
233,CON-056
234,CON-018
235,CON-001
236,CON-046
237,CON-049
238,CON-044
239,CON-042
240,CON-029
242,CON-003
243,CON-004
244,CON-029
245,CON-030
246,CON-051
247,CON-065
248,CON-061
249,CON-019
251,CON-032
252,CON-033
253,CON-031
254,CON-065
255,CON-066
256,CON-034
257,CON-017
258,CON-033
259,CON-028
261,CON-063
262,CON-026
263,CON-056
264,CON-047
265,CON-049
266,CON-064
267,CON-046
268,CON-003
269,CON-014
270,CON-050
271,CON-009
272,CON-022
273,CON-021
274,CON-056
275,CON-058
276,CON-030
277,CON-003
278,CON-051
279,CON-048
281,CON-015
282,CON-037
283,CON-020
284,CON-065
285,CON-056
286,CON-033
287,CON-069
288,CON-025
289,CON-061
290,CON-022
291,CON-004
292,CON-031
293,CON-032
295,CON-029
296,CON-060
297,CON-041
298,CON-052
299,CON-022
300,CON-066
301,CON-033
302,CON-039
303,CON-029
305,CON-067
306,CON-064
307,CON-061
308,CON-042
309,CON-006
310,CON-061
311,CON-015
312,CON-015
313,CON-054
314,CON-045
315,CON-020
317,CON-048
318,CON-057
319,CON-037
320,CON-015
321,CON-033
322,CON-058
323,CON-051
324,CON-048
325,CON-050
326,CON-031
327,CON-029
328,CON-043
329,CON-063
330,CON-068
332,CON-023
333,CON-046
334,CON-021
335,CON-045
336,CON-038
337,CON-019
338,CON-042
339,CON-049
340,CON-051
341,CON-006
342,CON-017
344,CON-028
345,CON-056
346,CON-024
347,CON-021
