,0
548,CON-055
201,CON-043
11,CON-017
685,CON-008
207,CON-004
767,CON-042
248,CON-008
532,CON-010
604,CON-012
1044,CON-046
1034,CON-034
966,CON-063
60,CON-057
375,CON-022
992,CON-014
356,CON-064
872,CON-005
299,CON-017
1012,CON-044
634,CON-008
785,CON-017
1011,CON-043
3,CON-019
806,CON-068
610,CON-023
1007,CON-034
802,CON-031
305,CON-038
165,CON-060
651,CON-042
368,CON-038
904,CON-044
533,CON-066
351,CON-031
874,CON-021
501,CON-059
726,CON-023
969,CON-050
867,CON-056
1025,CON-019
335,CON-011
23,CON-004
847,CON-033
302,CON-037
591,CON-048
707,CON-029
560,CON-018
473,CON-056
