,0
539,CON-058
870,CON-015
480,CON-005
389,CON-058
254,CON-004
990,CON-021
276,CON-012
862,CON-068
335,CON-014
49,CON-014
473,CON-010
146,CON-021
1032,CON-066
364,CON-028
1035,CON-017
137,CON-031
106,CON-011
6,CON-049
638,CON-021
527,CON-016
747,CON-044
501,CON-014
636,CON-015
534,CON-039
459,CON-004
122,CON-023
111,CON-063
688,CON-042
627,CON-050
396,CON-063
970,CON-057
764,CON-019
792,CON-060
525,CON-016
428,CON-042
288,CON-036
79,CON-054
767,CON-056
685,CON-060
653,CON-028
928,CON-063
736,CON-002
91,CON-052
103,CON-030
95,CON-049
614,CON-046
571,CON-001
41,CON-051
481,CON-045
1061,CON-049
759,CON-009
34,CON-031
679,CON-014
35,CON-042
153,CON-008
483,CON-028
943,CON-060
720,CON-061
516,CON-058
729,CON-023
323,CON-029
250,CON-017
419,CON-027
781,CON-061
875,CON-005
864,CON-016
493,CON-022
868,CON-064
561,CON-034
17,CON-023
754,CON-058
391,CON-068
253,CON-019
1028,CON-028
485,CON-047
65,CON-025
199,CON-026
892,CON-004
349,CON-065
678,CON-008
268,CON-010
790,CON-058
804,CON-028
805,CON-051
1014,CON-069
1058,CON-031
491,CON-050
898,CON-043
610,CON-027
560,CON-020
695,CON-065
197,CON-007
550,CON-059
1019,CON-031
439,CON-001
714,CON-045
594,CON-020
631,CON-025
272,CON-022
160,CON-003
354,CON-051
13,CON-007
971,CON-010
162,CON-045
454,CON-048
877,CON-039
281,CON-061
572,CON-009
248,CON-053
1006,CON-064
509,CON-030
835,CON-028
1013,CON-063
59,CON-003
924,CON-011
182,CON-065
757,CON-039
476,CON-029
123,CON-069
845,CON-067
187,CON-064
327,CON-037
3,CON-008
203,CON-063
464,CON-014
727,CON-005
850,CON-016
794,CON-026
664,CON-044
737,CON-032
586,CON-036
261,CON-002
701,CON-065
2,CON-032
1063,CON-022
916,CON-008
826,CON-050
913,CON-057
378,CON-052
818,CON-014
73,CON-010
120,CON-069
1000,CON-015
569,CON-035
114,CON-025
541,CON-019
545,CON-003
976,CON-004
590,CON-020
587,CON-043
374,CON-003
1034,CON-063
8,CON-046
618,CON-041
56,CON-030
613,CON-032
750,CON-031
692,CON-053
85,CON-048
239,CON-008
165,CON-043
214,CON-068
128,CON-064
732,CON-041
945,CON-008
502,CON-029
256,CON-025
635,CON-015
848,CON-042
204,CON-016
211,CON-027
82,CON-051
514,CON-026
470,CON-021
615,CON-059
210,CON-009
194,CON-022
549,CON-010
874,CON-031
1031,CON-033
226,CON-048
50,CON-009
833,CON-064
715,CON-012
565,CON-039
331,CON-046
209,CON-028
234,CON-005
624,CON-002
1048,CON-009
744,CON-029
879,CON-016
245,CON-069
621,CON-020
1039,CON-005
456,CON-027
931,CON-002
585,CON-055
646,CON-016
217,CON-041
405,CON-026
1060,CON-002
1047,CON-041
47,CON-060
554,CON-054
676,CON-027
19,CON-069
387,CON-027
359,CON-020
1015,CON-007
718,CON-024
322,CON-019
889,CON-023
455,CON-005
876,CON-055
320,CON-017
375,CON-055
184,CON-018
1007,CON-009
60,CON-043
325,CON-034
950,CON-065
317,CON-028
981,CON-039
632,CON-053
810,CON-017
110,CON-030
795,CON-019
1054,CON-045
857,CON-048
101,CON-027
263,CON-020
887,CON-018
503,CON-029
748,CON-011
1003,CON-063
406,CON-028
724,CON-004
188,CON-067
12,CON-033
652,CON-042
86,CON-059
337,CON-035
690,CON-044
756,CON-066
408,CON-023
948,CON-036
466,CON-039
139,CON-053
603,CON-035
314,CON-049
166,CON-001
282,CON-011
700,CON-029
1062,CON-022
682,CON-067
966,CON-008
856,CON-066
951,CON-005
412,CON-058
124,CON-021
891,CON-012
195,CON-030
16,CON-059
822,CON-028
524,CON-011
360,CON-006
452,CON-005
496,CON-023
108,CON-051
432,CON-006
23,CON-006
884,CON-016
69,CON-053
959,CON-005
719,CON-033
852,CON-031
637,CON-042
684,CON-055
358,CON-013
746,CON-069
930,CON-007
74,CON-019
228,CON-069
558,CON-053
279,CON-041
949,CON-020
113,CON-054
462,CON-014
1045,CON-051
301,CON-059
619,CON-054
61,CON-021
368,CON-006
762,CON-067
681,CON-059
855,CON-039
784,CON-001
347,CON-024
988,CON-052
