,0
1059,CON-017
314,CON-012
587,CON-067
714,CON-051
1035,CON-061
27,CON-055
242,CON-038
323,CON-058
751,CON-028
526,CON-032
251,CON-039
613,CON-004
55,CON-015
965,CON-069
77,CON-047
31,CON-038
510,CON-039
327,CON-004
329,CON-038
940,CON-008
838,CON-067
45,CON-059
105,CON-029
808,CON-057
1,CON-026
652,CON-054
840,CON-055
783,CON-027
1020,CON-027
387,CON-055
978,CON-018
281,CON-052
241,CON-009
1062,CON-008
674,CON-036
742,CON-063
264,CON-059
833,CON-048
872,CON-066
146,CON-043
334,CON-065
623,CON-042
350,CON-054
311,CON-064
457,CON-038
918,CON-013
287,CON-020
285,CON-058
1053,CON-033
604,CON-033
683,CON-036
147,CON-007
437,CON-003
205,CON-050
278,CON-001
563,CON-061
265,CON-046
785,CON-069
316,CON-029
260,CON-013
987,CON-003
436,CON-020
638,CON-035
695,CON-027
275,CON-057
484,CON-013
408,CON-009
1047,CON-022
248,CON-028
531,CON-035
527,CON-043
931,CON-010
479,CON-046
524,CON-011
983,CON-048
294,CON-056
677,CON-069
602,CON-054
110,CON-012
684,CON-010
835,CON-008
65,CON-045
961,CON-002
335,CON-010
675,CON-046
708,CON-028
839,CON-067
1021,CON-044
224,CON-046
99,CON-050
619,CON-033
494,CON-045
554,CON-027
268,CON-036
407,CON-024
578,CON-036
404,CON-059
518,CON-051
544,CON-047
830,CON-031
963,CON-023
125,CON-059
1009,CON-036
60,CON-014
899,CON-003
393,CON-035
298,CON-061
1001,CON-006
758,CON-004
662,CON-002
330,CON-037
8,CON-032
561,CON-019
933,CON-027
653,CON-060
293,CON-031
449,CON-068
406,CON-056
54,CON-053
34,CON-020
286,CON-033
30,CON-029
427,CON-012
805,CON-029
485,CON-057
512,CON-065
1051,CON-064
920,CON-035
