,0
828,CON-009
352,CON-045
285,CON-044
854,CON-009
225,CON-014
431,CON-004
864,CON-003
95,CON-065
515,CON-063
176,CON-042
24,CON-046
254,CON-037
573,CON-038
991,CON-009
944,CON-048
450,CON-048
128,CON-050
478,CON-045
691,CON-033
972,CON-010
174,CON-043
826,CON-060
606,CON-042
903,CON-044
932,CON-020
626,CON-041
25,CON-025
511,CON-009
751,CON-061
947,CON-058
725,CON-030
13,CON-021
936,CON-042
291,CON-009
333,CON-043
315,CON-057
115,CON-069
1025,CON-055
603,CON-021
60,CON-024
759,CON-047
966,CON-017
761,CON-060
772,CON-068
753,CON-026
807,CON-007
357,CON-035
780,CON-018
1044,CON-010
100,CON-030
1023,CON-068
304,CON-018
1039,CON-039
34,CON-066
53,CON-017
336,CON-039
1019,CON-061
965,CON-023
836,CON-063
1003,CON-032
746,CON-003
480,CON-015
382,CON-030
1063,CON-022
170,CON-069
500,CON-002
398,CON-016
392,CON-054
324,CON-060
900,CON-029
622,CON-067
964,CON-063
366,CON-003
733,CON-033
110,CON-026
738,CON-067
268,CON-032
764,CON-034
841,CON-012
499,CON-032
639,CON-067
862,CON-029
990,CON-046
370,CON-059
572,CON-016
238,CON-009
212,CON-012
663,CON-043
832,CON-002
1030,CON-004
158,CON-053
719,CON-006
26,CON-004
57,CON-056
46,CON-043
99,CON-067
1036,CON-054
787,CON-053
312,CON-059
1037,CON-064
521,CON-010
144,CON-024
695,CON-036
684,CON-013
446,CON-055
272,CON-057
946,CON-046
63,CON-041
943,CON-007
1017,CON-065
776,CON-049
539,CON-053
1065,CON-069
729,CON-067
831,CON-049
150,CON-036
491,CON-012
977,CON-052
1031,CON-063
283,CON-046
575,CON-003
426,CON-044
112,CON-013
177,CON-067
1014,CON-037
852,CON-022
956,CON-034
9,CON-011
816,CON-035
213,CON-004
541,CON-017
791,CON-050
347,CON-037
993,CON-046
376,CON-047
61,CON-033
752,CON-032
248,CON-048
829,CON-065
1050,CON-006
860,CON-021
381,CON-035
621,CON-045
562,CON-039
561,CON-010
111,CON-066
913,CON-069
321,CON-026
493,CON-001
784,CON-061
152,CON-002
1000,CON-049
699,CON-021
890,CON-065
1064,CON-058
512,CON-001
701,CON-009
131,CON-021
627,CON-056
591,CON-057
633,CON-022
528,CON-013
845,CON-017
338,CON-004
498,CON-004
630,CON-029
825,CON-050
509,CON-049
755,CON-022
492,CON-055
138,CON-058
243,CON-003
164,CON-010
374,CON-039
343,CON-013
418,CON-044
48,CON-030
74,CON-003
797,CON-001
850,CON-022
892,CON-023
1062,CON-049
519,CON-010
362,CON-065
672,CON-026
652,CON-039
517,CON-055
951,CON-003
631,CON-019
548,CON-010
98,CON-008
297,CON-009
724,CON-024
300,CON-018
130,CON-018
391,CON-004
434,CON-053
685,CON-030
1046,CON-006
385,CON-056
637,CON-005
81,CON-021
163,CON-012
447,CON-017
795,CON-049
341,CON-026
921,CON-058
830,CON-047
718,CON-034
683,CON-003
665,CON-027
778,CON-060
299,CON-004
461,CON-016
186,CON-003
927,CON-045
893,CON-041
232,CON-058
125,CON-005
810,CON-016
1058,CON-019
799,CON-055
930,CON-036
926,CON-017
472,CON-060
411,CON-022
455,CON-015
256,CON-064
405,CON-059
723,CON-022
230,CON-004
474,CON-008
15,CON-064
584,CON-069
553,CON-059
419,CON-063
417,CON-042
265,CON-029
995,CON-016
844,CON-048
901,CON-056
380,CON-042
1056,CON-043
815,CON-034
178,CON-036
730,CON-031
151,CON-011
193,CON-061
43,CON-057
654,CON-039
559,CON-006
985,CON-036
311,CON-019
640,CON-023
142,CON-045
54,CON-022
712,CON-044
51,CON-016
872,CON-037
335,CON-064
22,CON-006
529,CON-041
851,CON-004
309,CON-066
217,CON-025
758,CON-005
146,CON-028
50,CON-055
172,CON-030
660,CON-039
697,CON-064
82,CON-066
708,CON-042
1049,CON-065
959,CON-034
66,CON-007
779,CON-053
698,CON-003
996,CON-012
1054,CON-015
540,CON-018
543,CON-058
64,CON-051
781,CON-030
277,CON-014
920,CON-035
489,CON-032
527,CON-045
20,CON-020
387,CON-008
817,CON-038
741,CON-039
766,CON-015
612,CON-024
274,CON-038
858,CON-050
263,CON-029
71,CON-008
706,CON-029
441,CON-038
