,0
613,CON-044
812,CON-044
841,CON-059
552,CON-031
879,CON-059
1022,CON-038
1062,CON-053
549,CON-021
261,CON-025
177,CON-068
969,CON-007
569,CON-047
676,CON-014
316,CON-012
860,CON-057
834,CON-024
803,CON-014
236,CON-039
455,CON-022
89,CON-028
159,CON-067
664,CON-015
152,CON-050
927,CON-022
634,CON-057
625,CON-030
72,CON-030
828,CON-025
380,CON-025
347,CON-047
494,CON-037
558,CON-013
912,CON-001
249,CON-036
572,CON-018
807,CON-032
705,CON-057
40,CON-068
745,CON-055
717,CON-052
76,CON-028
409,CON-013
63,CON-044
868,CON-008
660,CON-039
160,CON-012
17,CON-063
1044,CON-024
