,0
548,CON-023
201,CON-051
11,CON-045
295,CON-066
695,CON-068
685,CON-007
814,CON-001
207,CON-067
767,CON-046
248,CON-007
532,CON-047
1044,CON-063
1034,CON-057
966,CON-027
60,CON-065
375,CON-068
992,CON-015
356,CON-009
872,CON-003
299,CON-045
1012,CON-034
634,CON-007
785,CON-045
1011,CON-051
3,CON-004
806,CON-021
610,CON-013
1007,CON-057
802,CON-036
305,CON-026
165,CON-050
651,CON-046
368,CON-026
904,CON-034
533,CON-035
351,CON-036
874,CON-039
384,CON-047
501,CON-059
451,CON-019
922,CON-031
726,CON-013
969,CON-017
72,CON-029
867,CON-022
1025,CON-004
670,CON-035
335,CON-052
23,CON-067
847,CON-008
302,CON-014
222,CON-066
809,CON-044
889,CON-038
909,CON-017
564,CON-053
602,CON-024
948,CON-063
33,CON-069
476,CON-027
591,CON-038
707,CON-032
856,CON-034
218,CON-029
689,CON-049
135,CON-011
898,CON-063
473,CON-022
868,CON-067
466,CON-013
662,CON-048
1037,CON-058
28,CON-028
474,CON-039
272,CON-045
172,CON-057
886,CON-063
1059,CON-030
629,CON-007
576,CON-021
417,CON-059
589,CON-030
12,CON-064
756,CON-010
1001,CON-064
853,CON-032
204,CON-029
330,CON-068
626,CON-018
138,CON-030
1028,CON-005
962,CON-031
614,CON-024
183,CON-042
469,CON-014
109,CON-029
572,CON-051
210,CON-023
743,CON-034
393,CON-066
639,CON-029
430,CON-004
217,CON-047
153,CON-038
389,CON-001
327,CON-066
546,CON-052
409,CON-014
454,CON-030
1036,CON-068
378,CON-039
35,CON-054
654,CON-060
447,CON-001
125,CON-032
593,CON-007
383,CON-044
374,CON-050
1058,CON-057
370,CON-010
317,CON-004
284,CON-049
772,CON-030
59,CON-001
450,CON-061
264,CON-053
516,CON-056
575,CON-032
718,CON-025
763,CON-047
212,CON-031
467,CON-009
1033,CON-061
927,CON-056
99,CON-015
990,CON-044
420,CON-020
616,CON-019
259,CON-067
676,CON-032
503,CON-050
659,CON-065
246,CON-037
762,CON-053
601,CON-010
1015,CON-025
464,CON-045
618,CON-053
513,CON-066
107,CON-032
921,CON-031
595,CON-022
130,CON-054
887,CON-025
545,CON-024
638,CON-067
57,CON-051
859,CON-065
1029,CON-042
803,CON-069
364,CON-052
994,CON-037
838,CON-033
282,CON-039
537,CON-042
318,CON-019
242,CON-056
769,CON-012
740,CON-058
641,CON-038
846,CON-038
143,CON-011
1013,CON-007
1002,CON-024
558,CON-035
818,CON-039
737,CON-041
388,CON-068
938,CON-039
239,CON-016
500,CON-007
257,CON-011
660,CON-065
290,CON-045
709,CON-028
120,CON-025
261,CON-002
341,CON-013
487,CON-059
520,CON-053
918,CON-045
403,CON-061
955,CON-063
863,CON-051
171,CON-025
40,CON-050
1042,CON-048
884,CON-046
1038,CON-025
932,CON-011
506,CON-037
895,CON-053
708,CON-068
208,CON-002
205,CON-057
828,CON-067
71,CON-010
168,CON-067
159,CON-033
730,CON-043
526,CON-019
943,CON-017
780,CON-024
833,CON-037
354,CON-067
37,CON-057
728,CON-066
485,CON-030
157,CON-012
310,CON-007
85,CON-063
935,CON-060
711,CON-029
663,CON-034
667,CON-009
127,CON-038
797,CON-053
965,CON-012
377,CON-042
111,CON-015
424,CON-003
314,CON-052
362,CON-037
633,CON-022
764,CON-066
1018,CON-065
432,CON-058
612,CON-064
782,CON-042
975,CON-038
783,CON-025
443,CON-045
640,CON-013
312,CON-060
497,CON-050
732,CON-051
185,CON-042
530,CON-048
1054,CON-039
690,CON-060
1008,CON-019
297,CON-020
841,CON-049
144,CON-047
908,CON-007
1020,CON-044
7,CON-063
959,CON-009
652,CON-052
880,CON-053
704,CON-022
376,CON-065
380,CON-002
542,CON-069
480,CON-057
462,CON-020
903,CON-054
843,CON-057
186,CON-020
877,CON-009
42,CON-007
1061,CON-028
566,CON-009
1062,CON-028
349,CON-046
834,CON-004
492,CON-027
139,CON-018
52,CON-061
273,CON-029
365,CON-045
796,CON-037
133,CON-068
223,CON-021
635,CON-054
914,CON-003
408,CON-004
543,CON-037
964,CON-002
725,CON-056
154,CON-022
555,CON-046
192,CON-038
347,CON-029
998,CON-064
169,CON-004
45,CON-016
90,CON-022
773,CON-063
263,CON-023
