,0
743,0.0
613,1.0
812,1.0
841,1.0
552,1.0
879,1.0
1022,1.0
1062,1.0
870,0.0
158,0.0
549,1.0
408,0.0
940,0.0
261,0.0
177,1.0
969,1.0
569,0.0
676,1.0
316,1.0
860,1.0
834,1.0
803,1.0
236,0.0
455,1.0
89,0.0
159,1.0
664,0.0
152,0.0
927,1.0
634,0.0
625,0.0
72,0.0
828,0.0
380,1.0
347,0.0
494,1.0
558,1.0
912,0.0
249,1.0
572,0.0
807,1.0
47,0.0
288,1.0
1013,0.0
968,1.0
705,0.0
1055,1.0
40,0.0
94,1.0
745,0.0
451,1.0
907,1.0
717,0.0
76,0.0
409,0.0
200,1.0
63,0.0
868,0.0
777,0.0
1053,1.0
611,1.0
113,1.0
90,1.0
693,1.0
985,0.0
660,0.0
160,0.0
1015,0.0
138,0.0
972,1.0
17,0.0
509,1.0
607,0.0
1044,0.0
511,1.0
186,0.0
405,0.0
798,0.0
801,1.0
452,1.0
257,0.0
285,0.0
414,1.0
749,0.0
118,0.0
298,1.0
344,0.0
304,0.0
588,0.0
143,0.0
739,0.0
784,0.0
170,0.0
1025,1.0
66,1.0
496,1.0
384,0.0
778,1.0
404,0.0
519,1.0
252,1.0
321,0.0
1028,0.0
104,0.0
924,1.0
250,1.0
267,1.0
226,0.0
276,1.0
673,0.0
876,1.0
70,1.0
782,1.0
35,0.0
1019,0.0
553,1.0
100,0.0
989,0.0
574,1.0
445,0.0
187,1.0
654,1.0
171,0.0
340,0.0
822,1.0
959,0.0
750,0.0
981,1.0
616,1.0
360,0.0
107,1.0
164,0.0
161,0.0
55,0.0
554,1.0
74,1.0
950,0.0
819,0.0
251,0.0
67,0.0
385,0.0
1010,1.0
225,1.0
491,1.0
684,0.0
785,0.0
763,0.0
505,0.0
686,0.0
577,1.0
233,1.0
151,1.0
815,1.0
662,0.0
984,1.0
846,1.0
65,0.0
557,0.0
306,0.0
430,1.0
300,1.0
671,1.0
610,0.0
869,0.0
967,0.0
295,1.0
268,1.0
669,1.0
487,1.0
379,0.0
630,1.0
501,1.0
939,1.0
395,1.0
431,0.0
456,0.0
315,1.0
309,0.0
612,0.0
222,0.0
77,1.0
544,1.0
469,0.0
535,0.0
758,0.0
169,1.0
762,0.0
349,0.0
728,0.0
904,0.0
320,1.0
720,1.0
337,1.0
427,1.0
838,0.0
131,1.0
986,1.0
672,1.0
926,0.0
11,1.0
646,0.0
543,1.0
682,0.0
115,1.0
568,1.0
397,0.0
806,1.0
483,1.0
830,1.0
197,0.0
629,0.0
878,0.0
527,1.0
706,0.0
36,0.0
1058,1.0
668,0.0
128,0.0
374,1.0
280,0.0
853,1.0
274,1.0
237,0.0
376,0.0
343,1.0
402,0.0
62,0.0
598,1.0
1056,1.0
943,0.0
33,0.0
423,0.0
323,0.0
945,0.0
13,1.0
850,1.0
240,0.0
465,1.0
202,1.0
675,1.0
422,1.0
760,0.0
651,0.0
817,0.0
198,1.0
683,0.0
942,1.0
446,1.0
474,1.0
34,1.0
220,1.0
480,1.0
550,0.0
1030,0.0
987,1.0
741,0.0
433,0.0
188,1.0
141,0.0
657,1.0
690,0.0
971,0.0
301,0.0
368,0.0
911,0.0
426,1.0
1034,1.0
42,1.0
512,1.0
204,0.0
1036,1.0
811,1.0
825,0.0
124,0.0
555,1.0
109,0.0
116,0.0
454,1.0
622,0.0
324,1.0
773,0.0
1008,0.0
302,1.0
503,0.0
880,0.0
91,1.0
898,0.0
232,1.0
504,0.0
571,1.0
303,1.0
449,1.0
975,1.0
614,1.0
297,1.0
761,1.0
311,1.0
1005,1.0
721,1.0
895,1.0
