,0
0,CON-060
1,CON-002
2,CON-006
3,CON-023
4,CON-056
5,CON-012
6,CON-041
7,CON-005
8,CON-039
9,CON-021
10,CON-042
11,CON-044
12,CON-049
13,CON-045
14,CON-066
15,CON-051
16,CON-032
17,CON-064
18,CON-009
19,CON-030
20,CON-050
21,CON-011
22,CON-014
23,CON-003
24,CON-007
25,CON-036
26,CON-015
27,CON-065
28,CON-046
29,CON-028
30,CON-022
31,CON-037
32,CON-029
33,CON-043
34,CON-026
35,CON-048
36,CON-058
37,CON-052
38,CON-024
39,CON-018
40,CON-016
41,CON-053
42,CON-010
43,CON-001
44,CON-069
45,CON-055
46,CON-047
47,CON-025
48,CON-059
49,CON-061
50,CON-038
51,CON-019
52,CON-008
53,CON-057
54,CON-004
55,CON-031
56,CON-035
57,CON-068
58,CON-017
59,CON-013
60,CON-020
61,CON-067
62,CON-033
63,CON-063
64,CON-054
65,CON-034
66,CON-027
67,CON-035
68,CON-056
69,CON-057
70,CON-052
71,CON-054
72,CON-053
73,CON-002
74,CON-027
75,CON-049
76,CON-066
77,CON-046
79,CON-024
80,CON-011
81,CON-003
82,CON-053
83,CON-067
84,CON-057
85,CON-060
86,CON-032
87,CON-024
88,CON-053
89,CON-022
90,CON-068
91,CON-050
92,CON-020
93,CON-004
94,CON-043
95,CON-041
97,CON-023
98,CON-035
99,CON-005
100,CON-019
101,CON-018
102,CON-015
103,CON-035
104,CON-031
105,CON-049
106,CON-058
107,CON-003
108,CON-053
110,CON-035
111,CON-065
112,CON-019
113,CON-024
114,CON-034
115,CON-068
116,CON-037
117,CON-065
118,CON-041
119,CON-003
120,CON-030
121,CON-038
122,CON-064
123,CON-030
124,CON-067
125,CON-033
126,CON-028
127,CON-047
128,CON-019
129,CON-064
131,CON-052
132,CON-058
133,CON-006
134,CON-003
135,CON-022
136,CON-007
137,CON-026
138,CON-023
139,CON-057
140,CON-001
141,CON-058
142,CON-005
143,CON-004
144,CON-026
145,CON-042
146,CON-067
147,CON-065
149,CON-054
150,CON-038
151,CON-006
152,CON-015
153,CON-023
154,CON-044
155,CON-039
156,CON-045
157,CON-044
158,CON-031
160,CON-013
161,CON-055
162,CON-031
163,CON-038
164,CON-032
165,CON-020
166,CON-069
167,CON-025
168,CON-012
169,CON-006
171,CON-051
172,CON-041
173,CON-064
174,CON-030
175,CON-024
176,CON-055
177,CON-022
178,CON-021
179,CON-055
180,CON-046
181,CON-024
182,CON-046
183,CON-008
184,CON-016
185,CON-048
186,CON-065
187,CON-019
