,0
579,CON-065
548,CON-022
201,CON-030
11,CON-015
295,CON-017
695,CON-056
685,CON-014
814,CON-027
207,CON-013
767,CON-018
248,CON-014
532,CON-036
604,CON-034
1044,CON-019
1034,CON-024
966,CON-008
60,CON-023
375,CON-056
992,CON-004
356,CON-069
872,CON-031
299,CON-015
1012,CON-051
634,CON-014
785,CON-015
1011,CON-030
3,CON-042
806,CON-067
610,CON-032
1007,CON-024
802,CON-016
305,CON-021
165,CON-059
651,CON-018
368,CON-021
904,CON-051
533,CON-012
351,CON-016
874,CON-068
384,CON-036
501,CON-061
451,CON-053
922,CON-005
726,CON-032
969,CON-003
72,CON-039
867,CON-001
1025,CON-042
670,CON-012
335,CON-007
23,CON-013
847,CON-041
302,CON-046
222,CON-017
809,CON-033
889,CON-037
909,CON-003
564,CON-028
602,CON-010
948,CON-019
33,CON-055
476,CON-008
591,CON-037
707,CON-054
856,CON-051
218,CON-039
689,CON-063
135,CON-044
560,CON-048
898,CON-019
473,CON-001
868,CON-013
632,CON-028
466,CON-032
662,CON-058
1037,CON-025
28,CON-034
474,CON-068
920,CON-007
272,CON-015
172,CON-024
886,CON-019
1059,CON-038
629,CON-014
576,CON-067
417,CON-061
589,CON-038
12,CON-002
756,CON-011
1001,CON-002
853,CON-054
204,CON-039
330,CON-056
626,CON-057
138,CON-038
1028,CON-045
962,CON-005
614,CON-010
183,CON-052
469,CON-046
109,CON-039
572,CON-030
210,CON-022
743,CON-051
393,CON-017
639,CON-039
430,CON-042
217,CON-036
153,CON-037
389,CON-027
327,CON-017
546,CON-007
409,CON-046
454,CON-038
1036,CON-056
378,CON-068
35,CON-043
654,CON-050
447,CON-027
125,CON-054
593,CON-014
383,CON-033
374,CON-059
1058,CON-024
370,CON-011
317,CON-042
284,CON-063
772,CON-038
59,CON-027
450,CON-048
264,CON-028
516,CON-006
575,CON-054
718,CON-065
763,CON-036
212,CON-005
467,CON-069
1033,CON-048
927,CON-006
99,CON-004
990,CON-033
420,CON-049
616,CON-053
259,CON-013
676,CON-054
503,CON-059
659,CON-023
246,CON-020
762,CON-028
601,CON-011
1015,CON-065
464,CON-015
618,CON-028
513,CON-017
107,CON-054
921,CON-005
595,CON-001
130,CON-043
887,CON-065
545,CON-010
638,CON-013
57,CON-030
859,CON-023
1029,CON-052
803,CON-055
364,CON-007
994,CON-020
838,CON-026
282,CON-068
537,CON-052
318,CON-053
242,CON-006
769,CON-064
740,CON-025
641,CON-037
846,CON-037
143,CON-044
1013,CON-014
1002,CON-010
558,CON-012
818,CON-068
737,CON-047
388,CON-056
938,CON-068
239,CON-066
500,CON-014
257,CON-044
660,CON-023
290,CON-015
709,CON-034
120,CON-065
261,CON-029
341,CON-032
487,CON-061
520,CON-028
918,CON-015
403,CON-048
955,CON-019
863,CON-030
171,CON-065
40,CON-059
1042,CON-058
884,CON-018
1038,CON-065
932,CON-044
506,CON-020
895,CON-028
708,CON-056
208,CON-029
205,CON-024
828,CON-013
71,CON-011
168,CON-013
159,CON-026
730,CON-060
526,CON-053
943,CON-003
780,CON-010
833,CON-020
354,CON-013
37,CON-024
728,CON-017
485,CON-038
157,CON-064
310,CON-014
85,CON-019
935,CON-050
711,CON-039
663,CON-051
667,CON-069
127,CON-037
797,CON-028
965,CON-064
377,CON-052
111,CON-004
424,CON-031
314,CON-007
362,CON-020
633,CON-001
764,CON-017
1018,CON-023
432,CON-025
612,CON-002
782,CON-052
975,CON-037
783,CON-065
443,CON-015
640,CON-032
312,CON-050
497,CON-059
732,CON-030
185,CON-052
530,CON-058
1054,CON-068
690,CON-050
1008,CON-053
297,CON-049
841,CON-063
144,CON-036
908,CON-014
1020,CON-033
7,CON-019
959,CON-069
652,CON-007
880,CON-028
704,CON-001
376,CON-023
380,CON-029
542,CON-055
480,CON-024
462,CON-049
903,CON-043
843,CON-024
186,CON-049
877,CON-069
42,CON-014
1061,CON-034
566,CON-069
1062,CON-034
349,CON-018
834,CON-042
492,CON-008
139,CON-057
52,CON-048
273,CON-039
365,CON-015
1057,CON-014
796,CON-020
493,CON-016
133,CON-056
446,CON-043
223,CON-067
517,CON-068
635,CON-043
914,CON-031
408,CON-042
543,CON-020
964,CON-029
725,CON-006
154,CON-001
