,0
1059,CON-011
914,CON-006
314,CON-038
587,CON-026
714,CON-037
27,CON-006
242,CON-055
323,CON-010
751,CON-067
526,CON-050
834,CON-011
251,CON-014
613,CON-028
55,CON-060
965,CON-022
183,CON-056
14,CON-069
77,CON-053
31,CON-055
510,CON-014
327,CON-028
329,CON-055
940,CON-030
838,CON-026
45,CON-031
808,CON-019
1,CON-003
876,CON-053
755,CON-002
652,CON-047
840,CON-006
432,CON-050
783,CON-063
1020,CON-063
387,CON-006
978,CON-001
281,CON-015
241,CON-021
1062,CON-030
674,CON-018
742,CON-002
264,CON-031
833,CON-004
872,CON-036
146,CON-035
334,CON-049
623,CON-016
350,CON-047
311,CON-065
276,CON-032
918,CON-017
617,CON-001
287,CON-054
285,CON-010
1053,CON-048
337,CON-001
604,CON-048
683,CON-018
437,CON-056
205,CON-042
278,CON-057
563,CON-007
412,CON-030
408,CON-021
