,0
828,CON-009
352,CON-045
285,CON-044
854,CON-009
225,CON-014
431,CON-004
864,CON-003
95,CON-065
515,CON-063
176,CON-042
24,CON-046
254,CON-037
573,CON-038
991,CON-009
944,CON-048
450,CON-048
128,CON-050
478,CON-045
691,CON-033
972,CON-010
174,CON-043
826,CON-060
606,CON-042
903,CON-044
932,CON-020
626,CON-041
25,CON-025
511,CON-009
751,CON-061
947,CON-058
725,CON-030
13,CON-021
936,CON-042
291,CON-009
333,CON-043
315,CON-057
115,CON-069
1025,CON-055
603,CON-021
60,CON-024
759,CON-047
966,CON-017
761,CON-060
772,CON-068
753,CON-026
807,CON-007
357,CON-035
780,CON-018
1044,CON-010
100,CON-030
1023,CON-068
304,CON-018
1039,CON-039
34,CON-066
53,CON-017
336,CON-039
1019,CON-061
1003,CON-032
480,CON-015
382,CON-030
500,CON-002
392,CON-054
324,CON-060
900,CON-029
