,0
1043,CON-064
22,CON-023
969,CON-028
423,CON-035
465,CON-031
784,CON-001
276,CON-015
1056,CON-051
279,CON-049
272,CON-019
736,CON-026
55,CON-059
388,CON-027
958,CON-028
870,CON-056
43,CON-021
572,CON-023
214,CON-008
218,CON-001
309,CON-064
555,CON-014
156,CON-053
456,CON-032
712,CON-014
857,CON-011
955,CON-045
360,CON-003
461,CON-026
523,CON-036
80,CON-053
884,CON-036
326,CON-037
17,CON-001
554,CON-034
11,CON-013
71,CON-044
110,CON-033
289,CON-064
825,CON-030
516,CON-043
932,CON-015
770,CON-021
856,CON-042
761,CON-006
916,CON-027
56,CON-067
1061,CON-058
271,CON-021
947,CON-011
827,CON-039
655,CON-011
433,CON-055
867,CON-055
186,CON-018
365,CON-060
121,CON-010
177,CON-036
161,CON-025
526,CON-015
154,CON-056
408,CON-056
957,CON-023
418,CON-029
244,CON-030
191,CON-060
15,CON-026
489,CON-028
199,CON-063
694,CON-045
627,CON-012
167,CON-042
832,CON-019
413,CON-034
139,CON-033
424,CON-024
1014,CON-032
731,CON-067
727,CON-051
187,CON-048
1046,CON-027
33,CON-057
4,CON-061
1038,CON-059
913,CON-024
633,CON-046
883,CON-061
434,CON-027
190,CON-060
196,CON-020
390,CON-022
262,CON-003
614,CON-031
108,CON-045
112,CON-059
982,CON-012
162,CON-046
722,CON-001
684,CON-049
986,CON-052
351,CON-056
575,CON-047
613,CON-036
487,CON-061
645,CON-012
334,CON-023
427,CON-052
499,CON-022
216,CON-065
497,CON-044
378,CON-003
320,CON-037
717,CON-018
12,CON-036
690,CON-065
603,CON-057
40,CON-045
923,CON-013
100,CON-067
725,CON-032
209,CON-020
763,CON-014
2,CON-050
59,CON-022
1044,CON-001
740,CON-034
683,CON-047
500,CON-061
544,CON-061
145,CON-019
601,CON-030
518,CON-047
95,CON-026
951,CON-023
501,CON-021
888,CON-036
879,CON-041
0,CON-030
211,CON-012
1060,CON-027
713,CON-012
1033,CON-069
369,CON-032
693,CON-051
536,CON-057
254,CON-028
556,CON-064
467,CON-046
542,CON-028
617,CON-001
849,CON-039
590,CON-056
917,CON-066
169,CON-049
828,CON-054
316,CON-033
668,CON-005
141,CON-048
507,CON-005
510,CON-023
911,CON-066
1026,CON-035
382,CON-028
936,CON-015
734,CON-034
591,CON-047
206,CON-029
493,CON-042
335,CON-044
989,CON-052
660,CON-032
922,CON-068
257,CON-014
573,CON-008
871,CON-035
872,CON-038
397,CON-061
901,CON-056
808,CON-017
446,CON-034
470,CON-042
792,CON-055
983,CON-004
528,CON-018
245,CON-060
961,CON-061
237,CON-029
654,CON-001
398,CON-003
597,CON-068
305,CON-046
877,CON-004
823,CON-009
745,CON-058
37,CON-041
898,CON-029
612,CON-001
1062,CON-007
864,CON-022
158,CON-003
887,CON-026
822,CON-065
1000,CON-006
235,CON-063
400,CON-036
90,CON-068
159,CON-069
900,CON-069
817,CON-053
93,CON-035
472,CON-060
1042,CON-042
847,CON-037
547,CON-008
304,CON-020
561,CON-063
352,CON-052
479,CON-050
739,CON-009
533,CON-057
564,CON-064
688,CON-042
974,CON-039
52,CON-065
204,CON-049
791,CON-032
781,CON-011
1058,CON-066
253,CON-009
689,CON-050
592,CON-016
965,CON-042
490,CON-004
466,CON-015
164,CON-024
377,CON-029
1009,CON-039
393,CON-014
620,CON-037
221,CON-052
659,CON-060
1029,CON-016
885,CON-067
13,CON-054
10,CON-038
142,CON-014
419,CON-030
380,CON-039
753,CON-039
471,CON-066
769,CON-050
94,CON-038
648,CON-024
431,CON-028
925,CON-001
741,CON-028
137,CON-064
1015,CON-027
32,CON-008
511,CON-025
757,CON-055
410,CON-042
381,CON-009
227,CON-007
429,CON-046
775,CON-068
385,CON-067
749,CON-061
981,CON-049
126,CON-028
119,CON-020
632,CON-011
25,CON-024
541,CON-068
639,CON-033
453,CON-039
935,CON-027
928,CON-041
549,CON-049
146,CON-059
197,CON-016
404,CON-012
942,CON-045
282,CON-060
308,CON-007
458,CON-010
109,CON-067
726,CON-047
125,CON-041
51,CON-049
956,CON-017
813,CON-029
422,CON-018
347,CON-056
106,CON-047
256,CON-038
664,CON-014
293,CON-023
546,CON-063
863,CON-054
372,CON-008
